branch_id,branch_name,address,city,state,zip,manager_id,open_date
933,Branch-0933 Central,190 Market Road,Mumbai,Maharashtra,105644,357,2008-10-27
934,Branch-0934 Corporate,43 Ring Road,Kolkata,Uttar Pradesh,515267,194,2004-04-27
935,Branch-0935 Central,84 Business Park,Kanpur,Karnataka,383275,251,2023-10-01
936,Branch-0936 North,142 Business Park,Nagpur,Uttar Pradesh,822586,166,2018-09-30
937,Branch-0937 West,45 Business Park,Delhi,Rajasthan,517446,547,2019-05-22
938,Branch-0938 North,119 Industrial Area,Pune,Telangana,285923,865,2009-04-11
939,Branch-0939 West,158 Industrial Area,Kolkata,Telangana,954125,496,2018-04-12
940,Branch-0940 Corporate,23 Ring Road,Hyderabad,Uttar Pradesh,950736,769,2018-01-20
941,Branch-0941 North,103 Industrial Area,Hyderabad,Telangana,555138,566,2013-09-01
942,Branch-0942 Central,2 Business Park,Kolkata,Karnataka,796069,518,2007-01-13
943,Branch-0943 North,59 Market Road,Hyderabad,Uttar Pradesh,990396,521,2010-01-14
944,Branch-0944 South,49 Industrial Area,Ghaziabad,Delhi,654020,489,2014-08-05
945,Branch-0945 Corporate,197 Business Park,Indore,Rajasthan,616956,395,2004-04-05
946,Branch-0946 Corporate,13 Industrial Area,Nagpur,Madhya Pradesh,275162,7,2024-02-22
947,Branch-0947 West,27 Ring Road,Pune,Delhi,751343,131,2020-12-13
948,Branch-0948 West,115 Industrial Area,Hyderabad,Rajasthan,627609,712,2004-12-18
949,Branch-0949 South,153 Industrial Area,Vadodara,Uttar Pradesh,774498,253,2024-04-08
950,Branch-0950 Corporate,78 Ring Road,Visakhapatnam,Karnataka,870099,692,2000-09-29
951,Branch-0951 Corporate,189 Market Road,Indore,West Bengal,486546,713,2017-11-28
952,Branch-0952 West,100 Market Road,Ghaziabad,Tamil Nadu,702665,850,2004-03-23
953,Branch-0953 North,84 Industrial Area,Kolkata,Gujarat,746701,520,2007-04-16
954,Branch-0954 South,85 Market Road,Ghaziabad,Gujarat,803764,446,2000-05-27
955,Branch-0955 East,190 Ring Road,Ahmedabad,Madhya Pradesh,737355,24,2019-12-18
956,Branch-0956 South,162 Industrial Area,Ahmedabad,Madhya Pradesh,532019,434,2013-08-29
957,Branch-0957 Central,197 Industrial Area,Vadodara,Madhya Pradesh,515610,497,2000-12-19
958,Branch-0958 West,2 Industrial Area,Lucknow,Rajasthan,367292,573,2015-10-15
959,Branch-0959 Corporate,160 Ring Road,Indore,Gujarat,178924,977,2022-11-01
960,Branch-0960 North,157 Ring Road,Hyderabad,West Bengal,584487,249,2012-12-17
961,Branch-0961 East,134 Ring Road,Kolkata,West Bengal,868686,596,2024-01-23
962,Branch-0962 West,29 Industrial Area,Lucknow,Madhya Pradesh,659629,29,2011-11-24
963,Branch-0963 South,82 Business Park,Ghaziabad,Karnataka,795081,656,2023-02-02
964,Branch-0964 East,4 Ring Road,Chennai,Delhi,976288,909,2001-05-29
965,Branch-0965 North,104 Market Road,Bhopal,Maharashtra,515978,410,2013-01-01
966,Branch-0966 West,156 Business Park,Mumbai,Uttar Pradesh,287843,278,2023-12-25
967,Branch-0967 South,93 Business Park,Pune,Maharashtra,683303,899,2024-03-16
968,Branch-0968 West,144 Market Road,Delhi,Tamil Nadu,605903,313,2024-04-05
969,Branch-0969 West,62 Industrial Area,Jaipur,Delhi,680210,356,2018-08-29
970,Branch-0970 North,5 Market Road,Bhopal,Tamil Nadu,113343,49,2000-01-11
971,Branch-0971 North,13 Ring Road,Indore,West Bengal,206768,607,2015-12-18
972,Branch-0972 Corporate,54 Business Park,Nagpur,West Bengal,407006,100,2011-09-17
973,Branch-0973 West,51 Industrial Area,Patna,Gujarat,552977,460,2002-04-28
974,Branch-0974 West,196 Industrial Area,Mumbai,Delhi,656604,484,2007-04-08
975,Branch-0975 East,166 Business Park,Mumbai,Delhi,761675,769,2009-02-25
976,Branch-0976 East,97 Business Park,Delhi,Telangana,384566,941,2013-04-05
977,Branch-0977 South,66 Market Road,Ghaziabad,Madhya Pradesh,145367,403,2021-09-16
978,Branch-0978 South,172 Ring Road,Thane,Uttar Pradesh,520341,839,2016-10-14
979,Branch-0979 North,79 Business Park,Indore,Karnataka,925646,797,2005-08-27
980,Branch-0980 Central,84 Ring Road,Ghaziabad,Madhya Pradesh,557376,894,2021-06-05
981,Branch-0981 North,82 Industrial Area,Chennai,Karnataka,996646,186,2005-08-08
982,Branch-0982 West,4 Ring Road,Pune,Telangana,766057,664,2013-03-24
983,Branch-0983 East,9 Ring Road,Visakhapatnam,Gujarat,603736,923,2017-06-10
984,Branch-0984 South,140 Ring Road,Kanpur,Tamil Nadu,726301,229,2019-08-10
985,Branch-0985 South,45 Business Park,Pune,Uttar Pradesh,336164,321,2000-04-10
986,Branch-0986 East,22 Market Road,Lucknow,Tamil Nadu,864049,357,2009-10-14
987,Branch-0987 Central,44 Business Park,Mumbai,Telangana,513544,131,2008-04-16
988,Branch-0988 Central,19 Industrial Area,Pune,Karnataka,764070,994,2020-10-12
989,Branch-0989 East,42 Industrial Area,Jaipur,Uttar Pradesh,773749,559,2011-01-19
990,Branch-0990 West,90 Ring Road,Kanpur,Uttar Pradesh,440497,176,2008-02-12
991,Branch-0991 West,173 Ring Road,Chennai,Tamil Nadu,246740,730,2014-01-09
992,Branch-0992 Central,105 Business Park,Pimpri-Chinchwad,Tamil Nadu,613019,378,2003-10-08
993,Branch-0993 East,19 Business Park,Kanpur,Maharashtra,654794,873,2002-02-11
994,Branch-0994 South,80 Business Park,Jaipur,Rajasthan,576166,315,2012-01-29
995,Branch-0995 East,60 Ring Road,Kolkata,Tamil Nadu,909896,145,2013-05-07
996,Branch-0996 East,137 Ring Road,Hyderabad,Rajasthan,224867,365,2013-06-20
997,Branch-0997 Corporate,148 Industrial Area,Kolkata,Gujarat,403442,868,2009-02-10
998,Branch-0998 Central,87 Market Road,Visakhapatnam,Uttar Pradesh,660270,32,2009-12-20
999,Branch-0999 North,33 Market Road,Thane,Delhi,925769,71,2009-01-06
1000,Branch-1000 North,166 Market Road,Thane,Maharashtra,637898,486,2022-09-12
